Chuwi LarkBook,0.07136078952362877,0.14285714285714285,0.20642359126757343,0.00016684145295071026,0.33962264150943394,0.14285714285714285,0.03896103896103896
Schenker XMG Core 14,0.21313342190168913,0.42857142857142855,0.7621442450565779,0.274406521117361,0.6792452830188679,0.8095238095238095,0.8441558441558441
Asus VivoBook S15 S533EQ-BQ002T,0.35813247295501993,0.42857142857142855,0.2624299919990856,0.1366431499666317,0.8301886792452831,0.38095238095238093,0.6233766233766234
Dell Inspiron 15 5000 5502,0.16075156576200417,0.14285714285714285,0.13247228254657675,0.0693822099342168,0.9056603773584906,0.3333333333333333,0.5324675324675324
HP Spectre x360 14t-ea000,0.35547542228126777,0.42857142857142855,0.4394787975768659,0.14441319477547906,0.8867924528301887,0.6190476190476191,0.8441558441558441
Schenker XMG Core 17 Comet Lake,0.5416587587777567,0.42857142857142855,0.6569893702137387,0.30167318142816285,0.4716981132075472,0.5714285714285714,0.8311688311688312
Lenovo ThinkPad L14-20U50003GE,0.40595938508255835,0.42857142857142855,0.4322779746256715,0.06678425016684145,0.6792452830188679,0.5238095238095238,0.6363636363636364
Honor MagicBook 14,0.431770734484722,0.14285714285714285,0.3443822151102983,0.08561349985699304,0.9056603773584906,0.47619047619047616,0.7402597402597403
Dell Inspiron 15 7506 2-in-1 P97F,0.37065856898842287,0.14285714285714285,0.18162075665790375,0.11516827152254742,0.8301886792452831,0.38095238095238093,0.6103896103896104
Dell Latitude 15 3510 NK2MC,0.1544885177453027,0.14285714285714285,0.2099668533546691,0.02264276861473925,0.6792452830188679,0.38095238095238093,0.45454545454545453
MSI Prestige 14 Evo A11M-005,0.4116530650977415,0.42857142857142855,0.6143559263915876,0.15470969587186575,0.660377358490566,0.7142857142857143,0.8701298701298701
Acer Predator Triton 300 PT315-52-79LP,0.5460239134560637,0.42857142857142855,0.5806377871756773,0.4943035561063972,0.5094339622641509,0.42857142857142855,0.8831168831168831
Razer Book 13 FHD,0.43196052381856137,0.42857142857142855,0.20448051205852097,0.1480837067403947,0.9056603773584906,0.7619047619047619,0.8961038961038961
Schenker Compact 17,0.6010628202695009,1.0,0.64407360841239,0.6651015349413671,0.4339622641509434,0.7619047619047619,0.935064935064935
HP Pavilion 13-bb0015cl,0.33194154488517746,0.42857142857142855,0.2812892902045948,0.14250643531318524,0.3584905660377358,0.6190476190476191,0.8181818181818182
HP Envy 13-ba0001ng,0.21313342190168913,0.42857142857142855,0.19510801234426792,0.10944799313566593,0.8867924528301887,0.8095238095238095,0.7402597402597403
Asus ZenBook UX535-M01440,0.5329284494211425,0.42857142857142855,0.4093039204480512,0.2492849652016398,0.9622641509433962,0.7619047619047619,0.8961038961038961
Lenovo Yoga 9i 14ITL5,0.3638261529702031,0.14285714285714285,0.19396502457423706,0.12851558775860425,0.8679245283018868,0.5238095238095238,0.8441558441558441
Schenker XMG Neo 17 Comet Lake,0.6090339722907573,1.0,0.6456737912904332,0.6650538659548098,0.32075471698113206,0.7142857142857143,0.948051948051948
Lenovo ThinkPad E14-20RA001LGE,0.24710571265894857,0.42857142857142855,0.3196936792776317,0.11614548574697302,0.6981132075471698,0.38095238095238093,0.7922077922077922
HP EliteBook x360 1030 G7,0.30347314480926174,0.42857142857142855,0.341296148131215,0.0320097244732577,0.8679245283018868,0.5714285714285714,0.5714285714285714
Kuu LeBook 12.6 Core i7-8550U,0.19054849117479597,0.14285714285714285,0.060349754257629444,0.10315568691009629,0.5471698113207547,0.6190476190476191,0.5454545454545454
Acer Predator Helios 300 PH315-53-77N5,0.5663313721768837,0.42857142857142855,0.42130529203337524,0.49318333492229954,0.4528301886792453,0.5238095238095238,0.8701298701298701
Dell XPS 17 9700 i5-10300H,0.3788195103435187,0.14285714285714285,0.33089495942393415,0.026646963485556296,1.0,0.9047619047619048,0.4155844155844156
Razer Blade Stealth i7-1165G7 GTX 1650 Ti Max-Q,0.36268741696716644,0.42857142857142855,0.4790261744199337,0.2764801220326056,0.8113207547169812,0.8095238095238095,1.0
Asus Zenbook S UX393JA,0.2712089580565572,0.42857142857142855,0.24299919990856098,0.0863523691486319,0.7358490566037735,0.6666666666666666,0.7142857142857143
MSI Creator 15,0.7553615486809642,0.42857142857142855,0.4618813578694708,0.5074125274096672,0.33962264150943394,0.9047619047619048,1.0
Asus ZenBook 13 UM325S,0.6052381856139685,0.42857142857142855,0.49445650931535035,0.12563161407188483,0.8113207547169812,0.8095238095238095,0.7922077922077922
Asus ROG Zephyrus M15 GU502LU-BI7N4,0.597267033592712,0.42857142857142855,0.1804777688878729,0.5260511011535894,0.5660377358490566,0.38095238095238093,0.9090909090909091
Asus Strix G17 G712LWS,0.59460998291896,0.42857142857142855,0.2574008458109498,0.6771856230336543,0.5660377358490566,0.6190476190476191,0.948051948051948
Acer Predator Helios 300 PH317-54-75G8,0.5750616815334978,0.42857142857142855,0.5658932449422791,0.4790256459147679,0.49056603773584906,0.8095238095238095,0.9090909090909091
Dell XPS 13 7390 2-in-1 Core i7,0.362497627633327,0.42857142857142855,0.28094639387358555,0.09521880064829821,0.8113207547169812,0.6666666666666666,0.7012987012987013
Microsoft Surface Laptop 3 15 i7-1065G7,0.31979502751945343,0.42857142857142855,0.24688535832666592,0.09564782152731433,0.7358490566037735,0.7619047619047619,0.7272727272727273
Lenovo Yoga C940-14IIL 81Q9,0.28012905674701083,0.42857142857142855,0.3819865127443136,0.09607684240633044,0.6415094339622641,0.47619047619047616,0.7142857142857143
Lenovo Yoga C940-15IRH,0.47997722527993925,0.42857142857142855,0.21705337752886045,0.27791019162932595,0.9622641509433962,0.47619047619047616,0.922077922077922
Lenovo Legion Y540-17IRH,0.33459859555892957,0.42857142857142855,0.369185049719968,0.45604919439412717,0.2830188679245283,0.6190476190476191,0.8831168831168831
MSI PS63 Modern 8SC,0.26741317137976844,0.42857142857142855,0.3708995313750143,0.24899895128229574,0.9056603773584906,0.5714285714285714,0.8701298701298701
Lenovo ThinkPad L590-20Q70019GE,0.19889922186373127,0.42857142857142855,0.3766144702251686,0.02676613595194966,0.660377358490566,0.3333333333333333,0.45454545454545453
HP Spectre x360 13-aw0013dx,0.2924653634465743,0.14285714285714285,0.1557892330552063,0.09326437219944704,0.8679245283018868,0.6666666666666666,0.6753246753246753
Dell G5 15 5590,0.49212374264566333,0.14285714285714285,0.0565778946165276,0.4670845647821527,0.7358490566037735,0.3333333333333333,0.8831168831168831
HP Gaming Pavilion 15-dk0009ng,0.43670525716454733,0.42857142857142855,0.2159103897588296,0.3972018304890838,0.4339622641509434,0.8571428571428571,0.8311688311688312
Dell Latitude 7400-8N6DH,0.25412791801100776,0.42857142857142855,0.28883300948679846,0.028720564400800837,0.8867924528301887,0.5238095238095238,0.5194805194805194
Asus VivoBook 14 X403FA,0.23457961662554563,0.42857142857142855,0.19865127443136357,0.029697778625226427,0.9056603773584906,0.42857142857142855,0.5584415584415584
Dynabook Portege A30-E-174,0.20288479787435945,0.42857142857142855,0.3470110869813693,0.027767184669653923,0.8867924528301887,0.9047619047619048,0.5454545454545454
HP Spectre x360 13-ap0312ng,0.17213892579237047,0.42857142857142855,0.21099554234769688,0.03169987606063495,0.8301886792452831,0.2857142857142857,0.4675324675324675
Microsoft Surface Pro 7 Core i5-1035G4,0.24596697665591194,0.14285714285714285,0.2322551148702709,0.06266088282963105,0.8679245283018868,0.5714285714285714,0.6363636363636364
HP Victus 16-e0179ng,0.7701651167204403,0.42857142857142855,0.6146988227225969,0.5849699685384688,0.5660377358490566,0.7142857142857143,0.922077922077922
Schenker XMG NEO 17 GM7TG8S,0.8057657999620421,1.0,0.876557320836667,0.9638669081895319,0.3018867924528302,0.9047619047619048,0.961038961038961
Alienware x17 RTX 3080 P48E,1.0,1.0,0.47879757686592755,1.0,0.5660377358490566,0.8571428571428571,0.987012987012987
Dell Inspiron 14 7400 7415 2-in-1,0.5667109508445626,0.42857142857142855,0.22596868213510116,0.11869577652779102,0.8867924528301887,0.14285714285714285,0.7272727272727273
Razer Blade 17 RTX 3070,0.8749288289998102,0.42857142857142855,1.0,0.8491038230527219,0.49056603773584906,0.5238095238095238,0.987012987012987
Alienware m15 R4,0.7213892579237047,1.0,0.4618813578694708,0.8744398894079511,0.20754716981132076,0.7619047619047619,0.961038961038961
Acer Swift 3 SF316-51,0.41468969443917253,0.42857142857142855,0.2879186192707738,0.1502764801220326,0.9245283018867925,0.7619047619047619,0.7402597402597403
Lenovo Yoga 6 13ALC6,0.5312203454165876,0.42857142857142855,0.47216824779974853,0.12141290876155973,0.8867924528301887,0.42857142857142855,0.7272727272727273
Huawei MateBook 14s i7,0.46764091858037576,0.42857142857142855,0.4545662361412733,0.15242158451711316,0.8679245283018868,0.8095238095238095,0.8571428571428571
Lenovo ThinkPad P17 G2-20YU0025G,0.961472765230594,0.42857142857142855,0.6372156817922048,0.44899418438364,0.8867924528301887,0.5714285714285714,0.8701298701298701
Lenovo ThinkPad P15 G2-20YQ001JGE,0.8113494021635984,1.0,0.6583609555377757,0.641719897034989,0.9245283018867925,0.8571428571428571,0.935064935064935
Dell XPS 13 9310 2-in-1,0.2751945340671854,0.42857142857142855,0.26540176020116585,0.14229192487367717,0.8867924528301887,0.47619047619047616,0.8181818181818182
Alienware x15 RTX 3070 P111F,0.9872841146327577,0.42857142857142855,0.3615270316607612,0.8033654304509487,0.5849056603773585,0.7142857142857143,0.987012987012987
Mi Notebook 14 Horizon Edition,0.2507117100018979,0.14285714285714285,0.2511144130757801,0.1307560301267995,0.9811320754716981,0.3333333333333333,0.6753246753246753
Schenker XMG Focus 15,0.7957866767887645,1.0,0.7231683620985255,0.45635904280674994,0.33962264150943394,0.8095238095238095,0.9090909090909091
Lenovo ThinkPad P14s G2 AMD,0.6469918390586449,1.0,0.48919876557320835,0.12920678806368577,0.8867924528301887,0.8571428571428571,0.5454545454545454
Dell Inspiron 15 5518-2X3JR,0.3416208009109888,0.14285714285714285,0.3647273974168476,0.18872151778053198,0.8490566037735849,0.5714285714285714,0.8831168831168831
MSI Katana GF66 11UG-220,0.6058075536154868,0.42857142857142855,0.10378328951880215,0.7088378301077319,0.49056603773584906,0.6190476190476191,0.8961038961038961
